ProductKey,CustomerKey,SalesOrderNumber,ProductName,OrderQuantity,Price,OrderDate,
353,14070,SO64106,"Mountain-200 Silver, 38",1,2319.99,12/08/2013,
355,14051,SO64107,"Mountain-200 Silver, 42",1,2319.99,12/08/2013,
355,13965,SO64108,"Mountain-200 Silver, 42",1,2319.99,12/08/2013,
537,13965,SO64108,HL Mountain Tire,1,35,12/08/2013,
528,13965,SO64108,Mountain Tire Tube,1,4.99,12/08/2013,
217,13965,SO64108,"Sport-100 Helmet, Black",1,34.99,12/08/2013,
569,29237,SO64109,"Touring-3000 Yellow, 50",1,742.35,12/08/2013,
214,29237,SO64109,"Sport-100 Helmet, Red",1,34.99,12/08/2013,
574,24760,SO64110,"Touring-1000 Blue, 50",1,2384.07,12/08/2013,
214,24760,SO64110,"Sport-100 Helmet, Red",1,34.99,12/08/2013,
563,26112,SO64111,"Touring-1000 Yellow, 54",1,2384.07,12/08/2013,
217,26112,SO64111,"Sport-100 Helmet, Black",1,34.99,12/08/2013,
605,23042,SO64112,"Road-750 Black, 48",1,539.99,12/08/2013,
538,23042,SO64112,LL Road Tire,1,21.49,12/08/2013,
529,23042,SO64112,Road Tire Tube,1,3.99,12/08/2013,
465,23042,SO64112,"Half-Finger Gloves, M",1,24.49,12/08/2013,
384,20765,SO64113,"Road-550-W Yellow, 40",1,1120.49,12/08/2013,
222,20765,SO64113,"Sport-100 Helmet, Blue",1,34.99,12/08/2013,
463,20765,SO64113,"Half-Finger Gloves, S",1,24.49,12/08/2013,
584,27141,SO64114,"Road-750 Black, 58",1,539.99,12/08/2013,
214,27141,SO64114,"Sport-100 Helmet, Red",1,34.99,12/08/2013,
580,25602,SO64115,"Road-350-W Yellow, 40",1,1700.99,13/08/2013,
225,25602,SO64115,AWC Logo Cap,1,8.99,13/08/2013,
488,25602,SO64115,"Short-Sleeve Classic Jersey, S",1,53.99,13/08/2013,
214,11800,SO64116,"Sport-100 Helmet, Red",1,34.99,13/08/2013,
225,20415,SO64117,AWC Logo Cap,1,8.99,13/08/2013,
477,20415,SO64117,Water Bottle - 30 oz.,1,4.99,13/08/2013,
528,24599,SO64118,Mountain Tire Tube,1,4.99,13/08/2013,
485,24599,SO64118,Fender Set - Mountain,1,21.98,13/08/2013,
477,23535,SO64119,Water Bottle - 30 oz.,1,4.99,13/08/2013,
491,17290,SO64120,"Short-Sleeve Classic Jersey, XL",1,53.99,13/08/2013,
225,17290,SO64120,AWC Logo Cap,1,8.99,13/08/2013,
540,16622,SO64121,HL Road Tire,1,32.6,13/08/2013,
529,16622,SO64121,Road Tire Tube,1,3.99,13/08/2013,
465,12344,SO64122,"Half-Finger Gloves, M",1,24.49,13/08/2013,
580,17885,SO64123,"Road-350-W Yellow, 40",1,1700.99,13/08/2013,
583,22309,SO64124,"Road-350-W Yellow, 48",1,1700.99,13/08/2013,
222,22309,SO64124,"Sport-100 Helmet, Blue",1,34.99,13/08/2013,
237,22309,SO64124,"Long-Sleeve Logo Jersey, XL",1,49.99,13/08/2013,
587,21055,SO64125,"Mountain-400-W Silver, 38",1,769.49,13/08/2013,
485,21055,SO64125,Fender Set - Mountain,1,21.98,13/08/2013,
478,21055,SO64125,Mountain Bottle Cage,1,9.99,13/08/2013,
477,21055,SO64125,Water Bottle - 30 oz.,1,4.99,13/08/2013,
481,21055,SO64125,"Racing Socks, M",1,8.99,13/08/2013,
361,17191,SO64126,"Mountain-200 Black, 42",1,2294.99,13/08/2013,
214,17191,SO64126,"Sport-100 Helmet, Red",1,34.99,13/08/2013,
357,12279,SO64127,"Mountain-200 Silver, 46",1,2319.99,13/08/2013,
485,12279,SO64127,Fender Set - Mountain,1,21.98,13/08/2013,
491,12279,SO64127,"Short-Sleeve Classic Jersey, XL",1,53.99,13/08/2013,
363,12874,SO64128,"Mountain-200 Black, 46",1,2294.99,13/08/2013,
487,12874,SO64128,Hydration Pack - 70 oz.,1,54.99,13/08/2013,
480,12874,SO64128,Patch Kit/8 Patches,1,2.29,13/08/2013,
363,12280,SO64129,"Mountain-200 Black, 46",1,2294.99,13/08/2013,
478,12280,SO64129,Mountain Bottle Cage,1,9.99,13/08/2013,
477,12280,SO64129,Water Bottle - 30 oz.,1,4.99,13/08/2013,
222,12280,SO64129,"Sport-100 Helmet, Blue",1,34.99,13/08/2013,
231,28594,SO64130,"Long-Sleeve Logo Jersey, M",1,49.99,13/08/2013,
228,11619,SO64131,"Long-Sleeve Logo Jersey, S",1,49.99,13/08/2013,
530,28242,SO64132,Touring Tire Tube,1,4.99,13/08/2013,
480,28242,SO64132,Patch Kit/8 Patches,1,2.29,13/08/2013,
541,27018,SO64133,Touring Tire,1,28.99,13/08/2013,
530,27018,SO64133,Touring Tire Tube,1,4.99,13/08/2013,
535,11711,SO64134,LL Mountain Tire,1,24.99,13/08/2013,
528,11711,SO64134,Mountain Tire Tube,1,4.99,13/08/2013,
480,11711,SO64134,Patch Kit/8 Patches,1,2.29,13/08/2013,
536,23201,SO64135,ML Mountain Tire,1,29.99,13/08/2013,
477,21938,SO64136,Water Bottle - 30 oz.,1,4.99,13/08/2013,
478,21938,SO64136,Mountain Bottle Cage,1,9.99,13/08/2013,
478,21338,SO64137,Mountain Bottle Cage,1,9.99,13/08/2013,
477,21338,SO64137,Water Bottle - 30 oz.,1,4.99,13/08/2013,
481,21338,SO64137,"Racing Socks, M",1,8.99,13/08/2013,
225,29323,SO64138,AWC Logo Cap,1,8.99,13/08/2013,
476,29323,SO64138,"Women's Mountain Shorts, L",1,69.99,13/08/2013,
475,19686,SO64139,"Women's Mountain Shorts, M",1,69.99,13/08/2013,
528,15326,SO64140,Mountain Tire Tube,1,4.99,13/08/2013,
486,15326,SO64140,All-Purpose Bike Stand,1,159,13/08/2013,
225,15326,SO64140,AWC Logo Cap,1,8.99,13/08/2013,
528,16359,SO64141,Mountain Tire Tube,1,4.99,13/08/2013,
480,16359,SO64141,Patch Kit/8 Patches,1,2.29,13/08/2013,
535,16457,SO64142,LL Mountain Tire,1,24.99,13/08/2013,
528,16457,SO64142,Mountain Tire Tube,1,4.99,13/08/2013,
483,16457,SO64142,Hitch Rack - 4-Bike,1,120,13/08/2013,
535,17832,SO64143,LL Mountain Tire,1,24.99,13/08/2013,
528,20599,SO64144,Mountain Tire Tube,1,4.99,13/08/2013,
535,20599,SO64144,LL Mountain Tire,1,24.99,13/08/2013,
480,20599,SO64144,Patch Kit/8 Patches,1,2.29,13/08/2013,
491,29405,SO64145,"Short-Sleeve Classic Jersey, XL",1,53.99,13/08/2013,
536,20907,SO64146,ML Mountain Tire,1,29.99,13/08/2013,
480,20907,SO64146,Patch Kit/8 Patches,1,2.29,13/08/2013,
529,21005,SO64147,Road Tire Tube,1,3.99,13/08/2013,
538,21005,SO64147,LL Road Tire,1,21.49,13/08/2013,
529,23634,SO64148,Road Tire Tube,1,3.99,13/08/2013,
530,16386,SO64149,Touring Tire Tube,1,4.99,13/08/2013,
217,16386,SO64149,"Sport-100 Helmet, Black",1,34.99,13/08/2013,
530,25663,SO64150,Touring Tire Tube,1,4.99,13/08/2013,
487,25663,SO64150,Hydration Pack - 70 oz.,1,54.99,13/08/2013,
214,25663,SO64150,"Sport-100 Helmet, Red",1,34.99,13/08/2013,
537,12100,SO64151,HL Mountain Tire,1,35,13/08/2013,
473,12100,SO64151,"Classic Vest, L",1,63.5,13/08/2013,
485,12100,SO64151,Fender Set - Mountain,1,21.98,13/08/2013,
528,12413,SO64152,Mountain Tire Tube,1,4.99,13/08/2013,
537,12413,SO64152,HL Mountain Tire,1,35,13/08/2013,
480,12413,SO64152,Patch Kit/8 Patches,1,2.29,13/08/2013,
485,12952,SO64153,Fender Set - Mountain,1,21.98,13/08/2013,
477,12952,SO64153,Water Bottle - 30 oz.,1,4.99,13/08/2013,
478,12952,SO64153,Mountain Bottle Cage,1,9.99,13/08/2013,
587,14727,SO64154,"Mountain-400-W Silver, 38",1,769.49,13/08/2013,
476,14727,SO64154,"Women's Mountain Shorts, L",1,69.99,13/08/2013,
467,14727,SO64154,"Half-Finger Gloves, L",1,24.49,13/08/2013,
359,15493,SO64155,"Mountain-200 Black, 38",1,2294.99,13/08/2013,
485,15493,SO64155,Fender Set - Mountain,1,21.98,13/08/2013,
363,16987,SO64156,"Mountain-200 Black, 46",1,2294.99,13/08/2013,
483,16987,SO64156,Hitch Rack - 4-Bike,1,120,13/08/2013,
357,15379,SO64157,"Mountain-200 Silver, 46",1,2319.99,13/08/2013,
485,15379,SO64157,Fender Set - Mountain,1,21.98,13/08/2013,
217,15379,SO64157,"Sport-100 Helmet, Black",1,34.99,13/08/2013,
467,15379,SO64157,"Half-Finger Gloves, L",1,24.49,13/08/2013,
363,15398,SO64158,"Mountain-200 Black, 46",1,2294.99,13/08/2013,
487,15398,SO64158,Hydration Pack - 70 oz.,1,54.99,13/08/2013,
569,15051,SO64159,"Touring-3000 Yellow, 50",1,742.35,13/08/2013,
214,15051,SO64159,"Sport-100 Helmet, Red",1,34.99,13/08/2013,
579,19339,SO64160,"Touring-2000 Blue, 54",1,1214.85,13/08/2013,
237,19339,SO64160,"Long-Sleeve Logo Jersey, XL",1,49.99,13/08/2013,
575,17220,SO64161,"Touring-1000 Blue, 54",1,2384.07,13/08/2013,
479,17220,SO64161,Road Bottle Cage,1,8.99,13/08/2013,
584,24159,SO64162,"Road-750 Black, 58",1,539.99,13/08/2013,
217,24159,SO64162,"Sport-100 Helmet, Black",1,34.99,13/08/2013,
604,24165,SO64163,"Road-750 Black, 44",1,539.99,13/08/2013,
472,24165,SO64163,"Classic Vest, M",1,63.5,13/08/2013,
386,25819,SO64164,"Road-550-W Yellow, 42",1,1120.49,13/08/2013,
489,25819,SO64164,"Short-Sleeve Classic Jersey, M",1,53.99,13/08/2013,
361,11993,SO64165,"Mountain-200 Black, 42",1,2294.99,13/08/2013,
537,11993,SO64165,HL Mountain Tire,1,35,13/08/2013,
528,11993,SO64165,Mountain Tire Tube,1,4.99,13/08/2013,
480,11993,SO64165,Patch Kit/8 Patches,1,2.29,13/08/2013,
353,14047,SO64166,"Mountain-200 Silver, 38",1,2319.99,13/08/2013,
480,14047,SO64166,Patch Kit/8 Patches,1,2.29,13/08/2013,
604,23015,SO64167,"Road-750 Black, 44",1,539.99,13/08/2013,
538,23015,SO64167,LL Road Tire,1,21.49,13/08/2013,
480,23015,SO64167,Patch Kit/8 Patches,1,2.29,13/08/2013,
604,23017,SO64168,"Road-750 Black, 44",1,539.99,13/08/2013,
538,23017,SO64168,LL Road Tire,1,21.49,13/08/2013,
480,23017,SO64168,Patch Kit/8 Patches,1,2.29,13/08/2013,
388,20678,SO64169,"Road-550-W Yellow, 44",1,1120.49,13/08/2013,
214,20678,SO64169,"Sport-100 Helmet, Red",1,34.99,13/08/2013,
390,20647,SO64170,"Road-550-W Yellow, 48",1,1120.49,13/08/2013,
214,20647,SO64170,"Sport-100 Helmet, Red",1,34.99,13/08/2013,
581,17596,SO64171,"Road-350-W Yellow, 42",1,1700.99,13/08/2013,
237,17596,SO64171,"Long-Sleeve Logo Jersey, XL",1,49.99,13/08/2013,
582,17572,SO64172,"Road-350-W Yellow, 44",1,1700.99,13/08/2013,
222,17572,SO64172,"Sport-100 Helmet, Blue",1,34.99,13/08/2013,
582,17573,SO64173,"Road-350-W Yellow, 44",1,1700.99,13/08/2013,
214,17573,SO64173,"Sport-100 Helmet, Red",1,34.99,13/08/2013,
386,24187,SO64174,"Road-550-W Yellow, 42",1,1120.49,13/08/2013,
214,24187,SO64174,"Sport-100 Helmet, Red",1,34.99,13/08/2013,
584,13260,SO64175,"Road-750 Black, 58",1,539.99,13/08/2013,
565,14101,SO64176,"Touring-3000 Blue, 54",1,742.35,13/08/2013,
477,14101,SO64176,Water Bottle - 30 oz.,1,4.99,13/08/2013,
479,14101,SO64176,Road Bottle Cage,1,8.99,13/08/2013,
217,14101,SO64176,"Sport-100 Helmet, Black",1,34.99,13/08/2013,
564,12009,SO64177,"Touring-1000 Yellow, 60",1,2384.07,13/08/2013,
222,12009,SO64177,"Sport-100 Helmet, Blue",1,34.99,13/08/2013,
477,11501,SO64178,Water Bottle - 30 oz.,1,4.99,14/08/2013,
479,11501,SO64178,Road Bottle Cage,1,8.99,14/08/2013,
222,11501,SO64178,"Sport-100 Helmet, Blue",1,34.99,14/08/2013,
536,18300,SO64179,ML Mountain Tire,1,29.99,14/08/2013,
539,18192,SO64180,ML Road Tire,1,24.99,14/08/2013,
529,18192,SO64180,Road Tire Tube,1,3.99,14/08/2013,
477,20407,SO64181,Water Bottle - 30 oz.,1,4.99,14/08/2013,
225,18253,SO64182,AWC Logo Cap,1,8.99,14/08/2013,
357,16589,SO64183,"Mountain-200 Silver, 46",1,2319.99,14/08/2013,
480,16589,SO64183,Patch Kit/8 Patches,1,2.29,14/08/2013,
486,16589,SO64183,All-Purpose Bike Stand,1,159,14/08/2013,
591,17948,SO64184,"Mountain-500 Silver, 40",1,564.99,14/08/2013,
485,17948,SO64184,Fender Set - Mountain,1,21.98,14/08/2013,
478,17948,SO64184,Mountain Bottle Cage,1,9.99,14/08/2013,
477,17948,SO64184,Water Bottle - 30 oz.,1,4.99,14/08/2013,
587,16272,SO64185,"Mountain-400-W Silver, 38",1,769.49,14/08/2013,
476,16272,SO64185,"Women's Mountain Shorts, L",1,69.99,14/08/2013,
357,12285,SO64186,"Mountain-200 Silver, 46",1,2319.99,14/08/2013,
537,12285,SO64186,HL Mountain Tire,1,35,14/08/2013,
214,12285,SO64186,"Sport-100 Helmet, Red",1,34.99,14/08/2013,
361,15675,SO64187,"Mountain-200 Black, 42",1,2294.99,14/08/2013,
528,15675,SO64187,Mountain Tire Tube,1,4.99,14/08/2013,
537,15675,SO64187,HL Mountain Tire,1,35,14/08/2013,
480,11498,SO64188,Patch Kit/8 Patches,1,2.29,14/08/2013,
529,27990,SO64189,Road Tire Tube,1,3.99,14/08/2013,
222,27990,SO64189,"Sport-100 Helmet, Blue",1,34.99,14/08/2013,
539,28812,SO64190,ML Road Tire,1,24.99,14/08/2013,
539,14084,SO64191,ML Road Tire,1,24.99,14/08/2013,
529,14084,SO64191,Road Tire Tube,1,3.99,14/08/2013,
463,14084,SO64191,"Half-Finger Gloves, S",1,24.49,14/08/2013,
480,11214,SO64192,Patch Kit/8 Patches,1,2.29,14/08/2013,
538,27749,SO64193,LL Road Tire,1,21.49,14/08/2013,
541,26721,SO64194,Touring Tire,1,28.99,14/08/2013,
467,26721,SO64194,"Half-Finger Gloves, L",1,24.49,14/08/2013,
530,26721,SO64194,Touring Tire Tube,1,4.99,14/08/2013,
538,11300,SO64195,LL Road Tire,1,21.49,14/08/2013,
541,13701,SO64196,Touring Tire,1,28.99,14/08/2013,
530,13701,SO64196,Touring Tire Tube,1,4.99,14/08/2013,
479,13701,SO64196,Road Bottle Cage,1,8.99,14/08/2013,
536,23108,SO64197,ML Mountain Tire,1,29.99,14/08/2013,
480,23108,SO64197,Patch Kit/8 Patches,1,2.29,14/08/2013,
536,23712,SO64198,ML Mountain Tire,1,29.99,14/08/2013,
481,23712,SO64198,"Racing Socks, M",1,8.99,14/08/2013,
478,20518,SO64199,Mountain Bottle Cage,1,9.99,14/08/2013,
477,20518,SO64199,Water Bottle - 30 oz.,1,4.99,14/08/2013,
214,20518,SO64199,"Sport-100 Helmet, Red",1,34.99,14/08/2013,
476,19756,SO64200,"Women's Mountain Shorts, L",1,69.99,14/08/2013,
225,19756,SO64200,AWC Logo Cap,1,8.99,14/08/2013,
478,13758,SO64201,Mountain Bottle Cage,1,9.99,14/08/2013,
477,13758,SO64201,Water Bottle - 30 oz.,1,4.99,14/08/2013,
480,13758,SO64201,Patch Kit/8 Patches,1,2.29,14/08/2013,
474,17126,SO64202,"Women's Mountain Shorts, S",1,69.99,14/08/2013,
528,21916,SO64203,Mountain Tire Tube,1,4.99,14/08/2013,
217,21916,SO64203,"Sport-100 Helmet, Black",1,34.99,14/08/2013,
485,13752,SO64204,Fender Set - Mountain,1,21.98,14/08/2013,
480,13752,SO64204,Patch Kit/8 Patches,1,2.29,14/08/2013,
536,22812,SO64205,ML Mountain Tire,1,29.99,14/08/2013,
480,22812,SO64205,Patch Kit/8 Patches,1,2.29,14/08/2013,
538,28892,SO64206,LL Road Tire,1,21.49,14/08/2013,
477,21086,SO64207,Water Bottle - 30 oz.,1,4.99,14/08/2013,
225,21086,SO64207,AWC Logo Cap,1,8.99,14/08/2013,
214,21086,SO64207,"Sport-100 Helmet, Red",1,34.99,14/08/2013,
538,21127,SO64208,LL Road Tire,1,21.49,14/08/2013,
529,21127,SO64208,Road Tire Tube,1,3.99,14/08/2013,
214,21127,SO64208,"Sport-100 Helmet, Red",1,34.99,14/08/2013,
530,25534,SO64209,Touring Tire Tube,1,4.99,14/08/2013,
537,12150,SO64210,HL Mountain Tire,1,35,14/08/2013,
485,12905,SO64211,Fender Set - Mountain,1,21.98,14/08/2013,
228,12905,SO64211,"Long-Sleeve Logo Jersey, S",1,49.99,14/08/2013,
374,20545,SO64212,"Road-250 Black, 44",1,2443.35,14/08/2013,
479,20545,SO64212,Road Bottle Cage,1,8.99,14/08/2013,
477,20545,SO64212,Water Bottle - 30 oz.,1,4.99,14/08/2013,
214,20545,SO64212,"Sport-100 Helmet, Red",1,34.99,14/08/2013,
228,20545,SO64212,"Long-Sleeve Logo Jersey, S",1,49.99,14/08/2013,
590,14651,SO64213,"Mountain-400-W Silver, 46",1,769.49,14/08/2013,
475,14651,SO64213,"Women's Mountain Shorts, M",1,69.99,14/08/2013,
231,14651,SO64213,"Long-Sleeve Logo Jersey, M",1,49.99,14/08/2013,
599,15995,SO64214,"Mountain-500 Black, 48",1,539.99,14/08/2013,
478,15995,SO64214,Mountain Bottle Cage,1,9.99,14/08/2013,
477,15995,SO64214,Water Bottle - 30 oz.,1,4.99,14/08/2013,
488,15995,SO64214,"Short-Sleeve Classic Jersey, S",1,53.99,14/08/2013,
357,15167,SO64215,"Mountain-200 Silver, 46",1,2319.99,14/08/2013,
478,15167,SO64215,Mountain Bottle Cage,1,9.99,14/08/2013,
477,15167,SO64215,Water Bottle - 30 oz.,1,4.99,14/08/2013,
489,15167,SO64215,"Short-Sleeve Classic Jersey, M",1,53.99,14/08/2013,
225,15167,SO64215,AWC Logo Cap,1,8.99,14/08/2013,
361,15351,SO64216,"Mountain-200 Black, 42",1,2294.99,14/08/2013,
485,15351,SO64216,Fender Set - Mountain,1,21.98,14/08/2013,
477,15351,SO64216,Water Bottle - 30 oz.,1,4.99,14/08/2013,
478,15351,SO64216,Mountain Bottle Cage,1,9.99,14/08/2013,
363,15329,SO64217,"Mountain-200 Black, 46",1,2294.99,14/08/2013,
485,15329,SO64217,Fender Set - Mountain,1,21.98,14/08/2013,
214,15329,SO64217,"Sport-100 Helmet, Red",1,34.99,14/08/2013,
571,28509,SO64218,"Touring-3000 Yellow, 58",1,742.35,14/08/2013,
214,28509,SO64218,"Sport-100 Helmet, Red",1,34.99,14/08/2013,
563,15106,SO64219,"Touring-1000 Yellow, 54",1,2384.07,14/08/2013,
214,15106,SO64219,"Sport-100 Helmet, Red",1,34.99,14/08/2013,
489,15106,SO64219,"Short-Sleeve Classic Jersey, M",1,53.99,14/08/2013,
582,15036,SO64220,"Road-350-W Yellow, 44",1,1700.99,14/08/2013,
217,15036,SO64220,"Sport-100 Helmet, Black",1,34.99,14/08/2013,
386,25948,SO64221,"Road-550-W Yellow, 42",1,1120.49,14/08/2013,
606,24002,SO64222,"Road-750 Black, 52",1,539.99,14/08/2013,
479,24002,SO64222,Road Bottle Cage,1,8.99,14/08/2013,
477,24002,SO64222,Water Bottle - 30 oz.,1,4.99,14/08/2013,
481,24002,SO64222,"Racing Socks, M",1,8.99,14/08/2013,
606,24160,SO64223,"Road-750 Black, 52",1,539.99,14/08/2013,
472,24160,SO64223,"Classic Vest, M",1,63.5,14/08/2013,
606,27585,SO64224,"Road-750 Black, 52",1,539.99,14/08/2013,
479,27585,SO64224,Road Bottle Cage,1,8.99,14/08/2013,
225,27585,SO64224,AWC Logo Cap,1,8.99,14/08/2013,
477,27585,SO64224,Water Bottle - 30 oz.,1,4.99,14/08/2013,
605,24164,SO64225,"Road-750 Black, 48",1,539.99,14/08/2013,
479,24164,SO64225,Road Bottle Cage,1,8.99,14/08/2013,
465,24164,SO64225,"Half-Finger Gloves, M",1,24.49,14/08/2013,
477,24164,SO64225,Water Bottle - 30 oz.,1,4.99,14/08/2013,
390,25240,SO64226,"Road-550-W Yellow, 48",1,1120.49,14/08/2013,
372,21183,SO64227,"Road-250 Red, 58",1,2443.35,14/08/2013,
540,21183,SO64227,HL Road Tire,1,32.6,14/08/2013,
363,14045,SO64228,"Mountain-200 Black, 46",1,2294.99,14/08/2013,
485,14045,SO64228,Fender Set - Mountain,1,21.98,14/08/2013,
489,14045,SO64228,"Short-Sleeve Classic Jersey, M",1,53.99,14/08/2013,
359,11997,SO64229,"Mountain-200 Black, 38",1,2294.99,14/08/2013,
485,11997,SO64229,Fender Set - Mountain,1,21.98,14/08/2013,
491,11997,SO64229,"Short-Sleeve Classic Jersey, XL",1,53.99,14/08/2013,
225,11997,SO64229,AWC Logo Cap,1,8.99,14/08/2013,
565,26625,SO64230,"Touring-3000 Blue, 54",1,742.35,14/08/2013,
477,26625,SO64230,Water Bottle - 30 oz.,1,4.99,14/08/2013,
479,26625,SO64230,Road Bottle Cage,1,8.99,14/08/2013,
573,13418,SO64231,"Touring-1000 Blue, 46",1,2384.07,14/08/2013,
491,13418,SO64231,"Short-Sleeve Classic Jersey, XL",1,53.99,14/08/2013,
225,26084,SO64232,AWC Logo Cap,1,8.99,14/08/2013,
563,26084,SO64232,"Touring-1000 Yellow, 54",1,2384.07,14/08/2013,
573,26096,SO64233,"Touring-1000 Blue, 46",1,2384.07,14/08/2013,
467,26096,SO64233,"Half-Finger Gloves, L",1,24.49,14/08/2013,
217,26096,SO64233,"Sport-100 Helmet, Black",1,34.99,14/08/2013,
576,24764,SO64234,"Touring-1000 Blue, 60",1,2384.07,14/08/2013,
479,24764,SO64234,Road Bottle Cage,1,8.99,14/08/2013,
477,24764,SO64234,Water Bottle - 30 oz.,1,4.99,14/08/2013,
573,26301,SO64235,"Touring-1000 Blue, 46",1,2384.07,14/08/2013,
541,26301,SO64235,Touring Tire,1,28.99,14/08/2013,
561,13660,SO64236,"Touring-1000 Yellow, 46",1,2384.07,14/08/2013,
477,13660,SO64236,Water Bottle - 30 oz.,1,4.99,14/08/2013,
479,13660,SO64236,Road Bottle Cage,1,8.99,14/08/2013,
561,26327,SO64237,"Touring-1000 Yellow, 46",1,2384.07,14/08/2013,
584,23035,SO64238,"Road-750 Black, 58",1,539.99,14/08/2013,
477,23035,SO64238,Water Bottle - 30 oz.,1,4.99,14/08/2013,
479,23035,SO64238,Road Bottle Cage,1,8.99,14/08/2013,
484,23035,SO64238,Bike Wash - Dissolver,1,7.95,14/08/2013,
584,23021,SO64239,"Road-750 Black, 58",1,539.99,14/08/2013,
463,23021,SO64239,"Half-Finger Gloves, S",1,24.49,14/08/2013,
382,20661,SO64240,"Road-550-W Yellow, 38",1,1120.49,14/08/2013,
490,20661,SO64240,"Short-Sleeve Classic Jersey, L",1,53.99,14/08/2013,
576,24203,SO64241,"Touring-1000 Blue, 60",1,2384.07,14/08/2013,
214,24203,SO64241,"Sport-100 Helmet, Red",1,34.99,14/08/2013,
228,24203,SO64241,"Long-Sleeve Logo Jersey, S",1,49.99,14/08/2013,
561,24383,SO64242,"Touring-1000 Yellow, 46",1,2384.07,14/08/2013,
568,29087,SO64243,"Touring-3000 Yellow, 44",1,742.35,14/08/2013,
479,29087,SO64243,Road Bottle Cage,1,8.99,14/08/2013,
477,29087,SO64243,Water Bottle - 30 oz.,1,4.99,14/08/2013,
489,29087,SO64243,"Short-Sleeve Classic Jersey, M",1,53.99,14/08/2013,
562,12001,SO64244,"Touring-1000 Yellow, 50",1,2384.07,14/08/2013,
217,12001,SO64244,"Sport-100 Helmet, Black",1,34.99,14/08/2013,
535,13005,SO64245,LL Mountain Tire,1,24.99,15/08/2013,
528,13005,SO64245,Mountain Tire Tube,1,4.99,15/08/2013,
214,13005,SO64245,"Sport-100 Helmet, Red",1,34.99,15/08/2013,
535,11366,SO64246,LL Mountain Tire,1,24.99,15/08/2013,
480,11366,SO64246,Patch Kit/8 Patches,1,2.29,15/08/2013,
529,25245,SO64247,Road Tire Tube,1,3.99,15/08/2013,
487,25245,SO64247,Hydration Pack - 70 oz.,1,54.99,15/08/2013,
580,25498,SO64248,"Road-350-W Yellow, 40",1,1700.99,15/08/2013,
214,25498,SO64248,"Sport-100 Helmet, Red",1,34.99,15/08/2013,
231,25498,SO64248,"Long-Sleeve Logo Jersey, M",1,49.99,15/08/2013,
376,16476,SO64249,"Road-250 Black, 48",1,2443.35,15/08/2013,
529,16476,SO64249,Road Tire Tube,1,3.99,15/08/2013,
540,16476,SO64249,HL Road Tire,1,32.6,15/08/2013,
490,16476,SO64249,"Short-Sleeve Classic Jersey, L",1,53.99,15/08/2013,
374,13595,SO64250,"Road-250 Black, 44",1,2443.35,15/08/2013,
529,13595,SO64250,Road Tire Tube,1,3.99,15/08/2013,
540,13595,SO64250,HL Road Tire,1,32.6,15/08/2013,
359,12487,SO64251,"Mountain-200 Black, 38",1,2294.99,15/08/2013,
217,12487,SO64251,"Sport-100 Helmet, Black",1,34.99,15/08/2013,
355,15929,SO64252,"Mountain-200 Silver, 42",1,2319.99,15/08/2013,
477,15929,SO64252,Water Bottle - 30 oz.,1,4.99,15/08/2013,
478,15929,SO64252,Mountain Bottle Cage,1,9.99,15/08/2013,
214,15929,SO64252,"Sport-100 Helmet, Red",1,34.99,15/08/2013,
217,11732,SO64253,"Sport-100 Helmet, Black",1,34.99,15/08/2013,
473,11732,SO64253,"Classic Vest, L",1,63.5,15/08/2013,
489,11276,SO64254,"Short-Sleeve Classic Jersey, M",1,53.99,15/08/2013,
539,11200,SO64255,ML Road Tire,1,24.99,15/08/2013,
480,11200,SO64255,Patch Kit/8 Patches,1,2.29,15/08/2013,
538,27396,SO64256,LL Road Tire,1,21.49,15/08/2013,
472,27396,SO64256,"Classic Vest, M",1,63.5,15/08/2013,
529,27396,SO64256,Road Tire Tube,1,3.99,15/08/2013,
530,28007,SO64257,Touring Tire Tube,1,4.99,15/08/2013,
217,28007,SO64257,"Sport-100 Helmet, Black",1,34.99,15/08/2013,
538,11631,SO64258,LL Road Tire,1,21.49,15/08/2013,
480,11631,SO64258,Patch Kit/8 Patches,1,2.29,15/08/2013,
539,28622,SO64259,ML Road Tire,1,24.99,15/08/2013,
529,28622,SO64259,Road Tire Tube,1,3.99,15/08/2013,
214,28622,SO64259,"Sport-100 Helmet, Red",1,34.99,15/08/2013,
463,28622,SO64259,"Half-Finger Gloves, S",1,24.49,15/08/2013,
535,26555,SO64260,LL Mountain Tire,1,24.99,15/08/2013,
480,26555,SO64260,Patch Kit/8 Patches,1,2.29,15/08/2013,
540,25275,SO64261,HL Road Tire,1,32.6,15/08/2013,
480,25275,SO64261,Patch Kit/8 Patches,1,2.29,15/08/2013,
535,24743,SO64262,LL Mountain Tire,1,24.99,15/08/2013,
528,24743,SO64262,Mountain Tire Tube,1,4.99,15/08/2013,
484,24743,SO64262,Bike Wash - Dissolver,1,7.95,15/08/2013,
528,23157,SO64263,Mountain Tire Tube,1,4.99,15/08/2013,
536,23157,SO64263,ML Mountain Tire,1,29.99,15/08/2013,
217,23157,SO64263,"Sport-100 Helmet, Black",1,34.99,15/08/2013,
477,23263,SO64264,Water Bottle - 30 oz.,1,4.99,15/08/2013,
225,23263,SO64264,AWC Logo Cap,1,8.99,15/08/2013,
478,23263,SO64264,Mountain Bottle Cage,1,9.99,15/08/2013,
